authorId,name,aliases,citationCount,papers,fieldsOfStudy
13083245,L. S. Liebst,"['Lasse S Liebst', 'Lasse S. Liebst', 'Lasse Suonperä Liebst']",303,,Sociology
1488664146,Antoine Bejjani,,5,,None
2057991715,Andrew,['Andrew'],3,,None
91252933,W. Banzhaf,"['W. Banzhaf', 'W. H. Banzhaf', 'William H. Banzhaf']",1,,Psychology
2048422391,Q. Sun,"['Qi Sun', 'Qiying Sun']",17,,None
2318305,J. Doornik,"['J Doornik', 'Jurgen A. Doornik', 'Jurgen A Doornik', 'Jurgen Doornik']",6462,,None
22274942,Mohammed Magdy Abd El Razek,,2417,,Medicine
144463772,Barbara McGillivray,,865,,Sociology
1404060690,Irene Solaiman,,258,,Computer Science
11387108,T. Dant,"['T Dant', 'T. Dant', 'Tim Dant']",1730,,Sociology
4256218,A. Lucca,"['A Lucca', 'A. Lucca', 'Adelio Lucca']",1358,,Psychology
2114740027,Abigail Evans,,21,,None
1765710,Sai Wu,,2866,,None
1731199,M. Bethge,"['M Bethge', 'M. Bethge', 'Matthias Bethge']",25329,,Psychology
10443518,Y. Seol,"['Yong Geon Seol', 'Yong-geon Seol', 'Y. Seol', 'Yongkoo Seol', 'Y Seol']",2953,,None
1576165674,Charlotte Clara Becker,,12,,Sociology
1402494760,A. Bauer-Mehren,"['Anne Bauer-mehren', 'Anna Bauer‐mehren', 'A Bauer‐mehren', 'A. Bauer-mehren', 'A Bauer-mehren', 'Anna Bauer-mehren']",2671,,None
3512048,R. Delahay,"['Richard J Delahay', 'Richard John Delahay', 'R.j Delahay', 'R J Delahay', 'R. J. Delahay', 'R Delahay', 'R. Delahay', 'Richard Delahay', 'Richard J. Delahay', 'R.j. Delahay']",8125,,None
66816373,N. Tentolouris,"['N Tentolouris', 'Nikolaos K. Tentolouris', 'N. Tentolouris', 'Nikolaos K Tentolouris', 'N K Tentolouris', 'Nikolaos Tentolouris', 'Nikolaοs Tentolouris']",3780,,Psychology
1469160243,Ala’ Alrababa’h,"['Ala’ Alrababa’h', ""Ala' Alrababa'h"", ""Ala’ Alrababa'h""]",110,,Sociology
115273548,J. Fouse,"['J. A. Fouse', 'Jackie Fouse', 'Jack A. Fouse']",0,,None
2054541342,Richard Kim,,952,,Psychology
31457663,D. Smith,"['D A Smith', 'D. E. A. Smith', 'D. Smith', 'D. A. Smith']",18665,,Physics
2095259042,Viroj,,36,,Political Science
2105789236,Gary King,['Gary King'],2189,,None
6961679,E. Missiaglia,"['E Missiaglia', 'E. Missiaglia', 'Edoardo Missiaglia']",9546,,None
66035039,Y. Sirenko,"['Yu.n. Sirenko', 'Yu. Sirenko', 'Yuriy Sirenko', 'Y. Sirenko', 'Yu N Sirenko', 'Y. U. N. Sirenko', 'Yu N. Sirenko', 'Yuriy N. Sirenko', 'Yuriy N Sirenko']",7027,,None
145826396,M. Merlo,"['M Merlo', 'M. Merlo', 'Marco Merlo']",6156,,Psychology
122663480,Thomas J. Wood,"['Thomas J Wood', 'Thomas Julian Wood', 'Thomas Wood']",1735,,Sociology
2053369894,A. Fekete,"['A. Fekete', 'Alan Fekete']",15,,None
4812047,B. Beleslin,"['B Beleslin', 'Branko Beleslin', 'Branko D. Beleslin', 'B. D. Beleslin', 'Branko D Beleslin', 'B. Beleslin', 'B D Beleslin']",2837,,None
31925683,J. A. V. von Rönn,"['J A C Von Rönn', 'Jan A C Von Rönn', 'Jan A.c. Von Rönn', 'Jan A. C. Von Rönn']",119,,None
78059194,F. Pinto,"['F Pinto', 'F J Pinto', 'Fausto J. Pinto', 'F. Pinto', 'F. J. Pinto']",21,,Psychology
34864855,C. M. Berman,"['Carol M. Berman', 'C.m. Berman', 'C M Berman', 'C. M. Berman', 'Carol M Berman']",2121,,Sociology
6233814,U. Cucchini,"['U Cucchini', 'U. Cucchini', 'Umberto Cucchini']",2124,,None
25318015,J. Jorgensen,"['J. L. Jorgensen', 'Jean Jorgensen', 'Jeana Jorgensen']",128,,Sociology
8662556,C. Geiger,"['C Geiger', 'C. Geiger', 'Christiane Geiger', 'C A Geiger', 'Chris Geiger', 'Chris A. Geiger', 'Chris A Geiger']",388,,None
40562176,D. Walz,"['David Walz', 'D Walz', 'Dave Walz', 'D.r. Walz', 'D. R. Walz']",9284,,Physics
2071173427,A. Greig,"['A Greig', 'A. Greig', 'Alan R. Perthshire Greig', 'Alan Greig']",467,,Sociology
1741175,G. Vattay,"['Gabor Vattay', 'G. Vattay', 'Gábor Vattay', ""G'abor Vattay"", 'G Vattay']",2130,,Political Science
48797552,V. Lucini,"['V Lucini', 'V. Lucini', 'Valentina Lucini']",898,,Psychology
123435659,Takuya Shikichi,,0,,Geography
144838231,Li Wei,['Li Wei'],9554,,Sociology
48562664,M. Wolfe,"['Marcus T. Wolfe', 'M. T. Wolfe', 'Marcus Wolfe', 'Marcus T Wolfe', 'Mark T. Wolfe']",1387,,Sociology
16089266,Pierre Desrochers,"['Pierre Desrochers', 'Pierre R. Desrochers']",2337,,Sociology
143644016,Diego Caro,,165,,Psychology
134785183,T. Eeckhout,"['Tom Eeckhout', 'Tomi Richard Eeckhout']",1,,None
47381608,Thierry Vedel,,732,,Sociology
8016304,Thespina J. Yamanis,"['Thespina J Yamanis', 'Thespina Jeanne Yamanis', 'Thespina Yamanis']",544,,Psychology
122534789,Mindy Borden,,3,,Psychology
37887205,Kyungja Han,"['Kyung Sil Han', 'Kyung-ja Han', 'Kyungja Han']",2137,,None
145719518,A. Draghici,"['Anca Draghici', 'Anca Drăghici']",1242,,Sociology
38830043,P. Gill,"['P S Gill', 'Paramjit Singh Gill', 'Paramjit Gill', 'P. Gill', 'Professor Paramjit Gill', 'Paramjit S Gill', 'P. S. Gill', 'P Gill', 'Paramjit S. Gill']",37655,,Sociology
1734938,M. Storey,"['Margaret-anne Storey', 'M.-a. Storey', 'M. Storey', 'M.a. Storey', 'Margaret-anne D. Storey']",12836,,Sociology
2107289050,J. L. Ruiz,"['J. Lacunza Ruiz', 'Javier Lacunza Ruiz']",2,,Medicine
2900564,D. Larremore,"['Dan Larremore', 'Daniel B. Larremore', 'Daniel Larremore', 'D. B. Larremore', 'Daniel B Larremore']",4839,,Physics
1852831,J. Darroch,"['Jacqueline Darroch', 'J. E. Darroch', 'J Darroch', 'J E Darroch', 'Jacqueline E Darroch', 'Jacqueline E. Darroch']",7879,,Sociology
34532845,M. Chester,"['M. Mcmath Chester', 'Margaret M. Chester', 'M. M. Chester', 'M. Chester', 'Margaret Mcmath Chester', 'M M Chester', 'M Chester', 'Margaret Chester']",5834,,Physics
2071140598,Sebastian Blank,,8,,None
15161448,Chuhan Wu,['Chu-han Wu'],2300,,None
4244906,B. Ferwerda,"['B Ferwerda', 'B. Ferwerda', 'Bart Ferwerda']",3392,,None
2144358732,Ki Hwan Kim,,62,,Physics
40342480,E. Tuv,"['E. W. Tuv', 'Eran Tuv']",22,,Computer Science
2167064679,Nuo Zhang,,2,,None
2780029,Linchao Bao,,2130,,None
48371836,K. Helson,"['K. Helson', 'Kyle R Helson', 'Kyle R. Helson', 'Kyle Helson']",237,,Physics
35057709,K. M. Booth,"['K. M. Booth', 'Kayla M Booth', 'Kayla M. Booth']",174,,Sociology
2044887152,Sarah Kaakai,,0,,Philosophy
1722652,B. Rustem,"['B Rustem', 'B. Rustem', 'Berc Rustem', 'Berç Rustem']",4030,,Psychology
66948076,Moysis Symeonides,,52,,None
2158237009,Ping Li,,209,,None
113117870,Simon Copland,['Simon Russell Copland'],67,,Sociology
39641005,Cory J. Whelan,"['Cory J Whelan', 'Cory Whelan']",20,,Psychology
67086876,Liu Chunwu,,16,,Physics
3304811,D. Salahub,"['D. Salahub', 'D.-r. Salahub', 'Dennis R Salahub', 'Dennis Russell Salahub', 'D R Salahub', 'Dennis Salahub', 'D. R. Salahub', 'Dennis R. Salahub']",18888,,Psychology
2205764265,Pol Colomer Sim'on,,0,,Physics
145512648,M. Cebrián,"['Manuel Cebrian', 'M. Cebrian', 'M. Cebrián', 'M Cebrian', 'Manuel Cebrián']",1389,,Sociology
2067372898,N. Ara'ujo,"[""N. A. M. Ara'ujo"", ""N.a.m. Ara'ujo"", ""Nuno A. M. Ara'ujo"", ""Nuno Am Ara'ujo"", ""Nuno A.m. Ara'ujo""]",198,,Physics
102572717,Z. Sheikhbahaee,"['Z Sheikhbahaee', 'Z. Sheikhbahaee', 'Zahra Sheikhbahaee']",63,,Physics
2111224744,Donghui Wang,,76,,None
2152021708,R. V'azquez,"[""R. A. V'azquez"", ""Ricardo V'azquez""]",46,,Physics
2303577,Jiin Nam,['Ji-in Nam'],14,,Computer Science
8648453,Antonio Madaffari,"['A Madaffari', 'A. Madaffari']",193,,None
2802065,Jenny Waycott,"['Jennifer L. Waycott', 'Jennifer Waycott']",4986,,Sociology
143929142,D. Galimberti,"['D Galimberti', 'D. Galimberti', 'Daniel Galimberti', 'Daniela Galimberti']",33405,,Psychology
150276101,R. German,"['R Castro German', 'Rigau German']",0,,Computer Science
33378178,E. Calabrese,"['E Calabrese', 'E. Calabrese', 'Erminia Calabrese']",45289,,Physics
116803072,Tracy E. Leenman,['Tracey E. Leenman'],1,,Psychology
1379532823,O. Taborda,"['Oscar Alejandro Taborda', 'O.a. Taborda', 'O. A. Taborda', 'O A Taborda', 'O.a Taborda', 'Oscar Taborda', 'O.\u2009a. Taborda', 'O. Taborda']",6282,,Physics
2068160109,Natalie Holt,,152,,Biology
2071563771,Marco Lembo,,0,,Political Science
91249347,O. Gevaert,"['O Gevaert', 'O. Gevaert', 'Olivier Gevaert']",8959,,Psychology
88758690,Anasthasia Zastrozhina,,3931,,Medicine
2150347591,Erik Hormann,,4,,Medicine
48341907,Dennis Vink,['Dennis Vink'],167,,Psychology
3642680,Scott L. Althaus,"['Scott L. Althaus', 'Scott Althaus', 'Scott L Althaus']",3420,,Sociology
4353554,Steven C. Isley,"['Steve Isley', 'Steven C Isley', 'Steven Isley']",270,,Political Science
3853942,R. Peach,"['R. Peach', 'Robert L Peach', 'Robert Peach', 'Robert L. Peach']",156,,Physics
5251760,Y. T. Nigatu,"['Y. T. Nigatu', 'Yeshambel T Nigatu', 'Yeshambel Tesfa Nigatu', 'Yeshambel T. Nigatu']",6995,,Psychology
104754390,Mikel Izal Azcárate,,12,,Geography
2055817440,F. Naranjo,"['F. Naranjo', 'Francisco José Naranjo']",70,,Computer Science
120080425,E. Giannone,"['E. Giannone', 'Elisabetta Giannone', 'Elisa Giannone']",104,,None
95705850,G. Musat,"['G Musat', 'G V Musat', 'G. Musat', 'Gabriel Musat']",797,,Physics
2057736269,P. Reed,"['P. M. Reed', 'Patrick Reed', 'Patrick M. Reed']",10,,None
79514221,Domenico Viganola,['Domenico Viganola'],314,,Sociology
40034359,Beth Coleman,"['Beth M. Coleman', 'Bethany Coleman', 'Beth Coleman']",271,,Sociology
2188830316,H. Y. J. A. E. A. J. -. I. Space,['Hajime Yano Japan Aerospace Exploration Agency Jaxa - Ins Space'],2,,Physics
145863389,G. Rossi,"['G Rossi', 'G. Rossi', 'Giuseppe Rossi']",11715,,None
3355580,T. Liu,"['Tracy Xiao Liu', 'Tracy Liu']",834,,Sociology
107766622,I. Bormann,"['I K Bormann', 'Inka Bormann']",555,,Sociology
1698218,P. Marbach,"['P. Marbach', 'Peter Marbach']",2258,,Political Science
4170955,D. Leclair,"['D Leclair', 'D. Leclair', 'Daniel Leclair']",658,,None
33835828,Joseph Doyle,,1,,None
31330143,D. Nehari,"['D Nehari', 'D. Nehari', 'Dris Nehari', 'Driss Nehari']",294,,Physics
1730465,F. Radicchi,"['F Radicchi', 'Filippo Radicchi']",11063,,Sociology
2084691168,Golekanye Setume,,0,,None
2313665,M. Iwase,"['M. Iwase', 'Masami Iwase']",652,,Physics
2112283221,Xin Song,['Xin Song'],63,,Psychology
1738302,S. Tripakis,"['S. Tripakis', 'Stavros. Tripakis', 'Stavros Tripakis']",7783,,None
2014728071,I. Ng,"['Ian A. S. Ng', 'Ian Ng', 'Ian Aik-soon Ng']",157,,Sociology
1993017156,M. Lõhmus,"['M Lõhmus', 'Mari Lohmus', 'Marika Lohmus', 'Mari Lõhmus']",41,,None
1470721991,Graham Chantry,,2,,Computer Science
84296244,D. McConkey,"['D J Mcconkey', 'David James Mcconkey', 'David J. Mcconkey', 'D. J. Mcconkey', 'D Mcconkey', 'David Mcconkey', 'David J Mcconkey', 'D. Mcconkey']",36113,,Philosophy
2795722,V. Bosetti,"['V. Bosetti', 'Valentina Bosetti']",10916,,Sociology
104317418,G. Marcus,"['George E Marcus', 'George Marcus', 'G E Marcus', 'George E. Marcus', 'G. E. Marcus']",25888,,Sociology
1861130,Richard Heersmink,,1059,,Sociology
48333867,Pierrick Blanchard,,1384,,Philosophy
2648332,W. Woon,"['Weil Lee Woon', 'Wei Woon', 'W. L. Woon', 'Wei-lee Woon', 'Wei Lee Woon', 'W.l. Woon', 'Wei-le Woon', 'W L Woon']",2500,,Psychology
3159567,E. Feibush,"['E Feibush', 'E. Feibush', 'Eliot A. Feibush', 'Eliot Feibush']",443,,Physics
2120953594,S. Lemos,"['Samuel Lemos', 'Samuel Sequeira Lemos']",8,,Political Science
2109535445,Zan Zhang,,32,,None
47867406,F. de Castro,"['F B De Castro', 'F. De Castro', 'Francisco Bermúdez De Castro', 'Francisco De Castro']",201,,None
3872081,A. DeVore,"['A.d. Devore', 'Adam Devore', 'A. Devore', 'Adam D Devore', 'A D Devore', 'A Devore', 'Adam D. Devore', 'A. D. Devore']",8155,,None
81730821,K. Arisaka,"['K Arisaka', 'K. Arisaka', 'Katsushi Arisaka']",29716,,Physics
41218749,P. McBurney,"['P. Mcburney', 'Peter W. Mcburney', 'Peter Mcburney']",358,,Political Science
1902063,Maurizio Pili,,376,,Environmental Science
7019104,R. Shretta,"['R Shretta', 'R. Shretta', 'Rima Shretta']",1355,,Political Science
2158234793,Ping Li,['Ping-ping Li'],151,,Psychology
73002962,S. Kimani,"['S. M. Kimani', 'Stephen Muigai Kimani', 'Stephen Kimani']",29,,None
145198208,Ioannis Giannakopoulos,,143,,None
1807373,R. Rousseau,"['Ronny J.e. Rousseau', 'Ronald. Rousseau', 'Ronald Rousseau', 'Ronny Rousseau', 'R. Rousseau']",11695,,Sociology
2136431175,Zelly Martin,['Zelly Claire Martin'],0,,None
46680883,R. Nugent,"['R. A. Nugent', 'Rachel A. Nugent', 'R Nugent', 'Rachel A Nugent', 'R. Nugent', 'Rachel Nugent']",5894,,Sociology
2141549096,D. Nag,"['D Nag', 'Deba Prasad Nag', 'D P Nag', 'D. Nag', 'Debasis Nag']",156,,None
145281248,M. Johannesson,"['M Johannesson', 'M. Johannesson', 'Magnus Johannesson']",42296,,Sociology
12065780,E. Mattle,"['E Mattle', 'Eveline Mattle']",1,,None
32429468,M. Montero,"['M. Quintana Montero', 'Milagros Montero', 'M. Montero', 'Milagro Montero', 'Mila Montero', 'M Montero']",1111,,None
144291306,K. Mayer,"['Kenneth Hugh Mayer', 'Kenneth H. Mayer', 'K Mayer', 'Ken H. Mayer', 'Kenneth K H Mayer', 'Ken H Mayer', 'K H Mayer', 'Kenneth H Mayer', 'K.h. Mayer', 'K. H. Mayer', 'K. Mayer', 'Kenneth Mayer', 'Kennethh. Mayer']",61792,,Sociology
9069833,Zhenmin Fan,['Zhen-min Fan'],14,,None
3338615,Timothy R. Tangherlini,"['Tim Tangherlini', 'Timothy R Tangherlini', 'Timothy Tangherlini']",861,,Sociology
1421607488,I. Água-Doce,"['I Agua-doce', 'Ivone Agua-doce', 'Ivone Água-doce']",74,,Medicine
1873953,Vít Šisler,"['Vit Sisler', 'Vit Šisler', 'Vít Šisler', 'Vít Sisler']",636,,Sociology
49394943,C. Porta,"['C. A. M. La Porta', 'C Porta', 'C. Porta', 'Caterina A M La Porta', 'Caterina La Porta', 'Caterina Am La Porta', 'C. La Porta', 'C.a.m. La Porta', 'Caterina A. M. La Porta', 'Caterina A. M La Porta']",913,,Sociology
2349343,F. Vito,"['F Vito', 'F. Vito', 'Fabio Vito']",2092,,Physics
2064688218,D. Dalip,"['D. Dalip', 'Daniel H. Dalip', 'Daniel Hasan Dalip']",28,,Sociology
2893158,Patrick Deelen,"['P Deelen', 'P. Deelen', 'P. M. Van Deelen']",9234,,None
120704762,Jong-Hyun Lee,,116,,Medicine
143792458,C. Qiao,"['C. Qiao', 'Chunming Qiao']",17744,,Sociology
40316341,R. Garnett,"['R Garnett', 'Ray Garnett']",638,,None
2149563795,T. Takahashi,,366,,Physics
1903166,S. Patil,"['S P Patil', 'Susheel P. Patil', 'S. P. Patil', 'Susheel Patil', 'S.p. Patil', 'Susheel P Patil']",8163,,Psychology
2141532587,S. De Bruijn,"['S Z De Bruijn', 'Stefan De Bruijn']",22,,None
153865091,W. Jung,['Won-soon Jung'],32,,Chemistry
13682812,Zhuoran Ma,['Zhuoran Ma'],3111,,Physics
2068683131,Jussara M. Almeida,"['Jussara Almeida', 'Jussara Marques De Almeida']",47,,Psychology
122381506,Giorgio Barnabò,"['Giorgio Barnabo', ""Giorgio Barnabo'""]",25,,Engineering
2053233927,A. Siegel,"['A Siegel', 'Anna Rose Ralph Rick Siegel', 'Anna Siegel']",973,,Political Science
1401937499,Beatrice D’Ippolito,"[""Beatrice D'ippolito""]",332,,Sociology
4870845,G. Zettel,"['G Zettel', 'G. Zettel', 'Gabriele Zettel']",78,,None
145472586,D. Rohde,"['D. Rohde', 'David Rohde']",735,,None
2110050013,P. Romanczuk,"['P Romańczuk', 'Piotr Romanczuk']",968,,Medicine
104846286,A. Cizmar,"['A. Cizmar', 'Anne Cizmar', 'Anne M. Cizmar']",165,,Sociology
92178683,B. Verhaar,"['Bj Verhaar', 'B. J. Verhaar']",224,,Physics
2053785899,M. Maldonado,"['Mónica Maldonado', 'Mónica Alarcón Maldonado']",76,,Medicine
19277930,L. Fiorio,"['L. Fiorio', 'Lee Jude Fiorio', 'Lee Fiorio']",139,,None
2959507,Huizhang Yang,,128,,None
46312973,T. Nagata,"['T Nagata', 'Takako Nagata']",559,,Medicine
143636246,J. Moeller,"['J. Moeller', 'Judith Moeller']",959,,Sociology
2065680341,M. Litvak,"['M J Litvak', 'Marcos Litvak', 'M. J. Litvak']",1023,,Physics
3132720,J. Dowd,"['Jennifer B Dowd', 'Jennifer Beam Dowd', 'Jennifer B. Dowd', 'J B Dowd', 'J. Dowd', 'J. B. Dowd', 'Jennifer Dowd']",6388,,Sociology
2072010,Madian Khabsa,,2495,,Psychology
2110247430,Kyoo Lee,,0,,None
39555074,Heather M. Robison,"['Heather M Robison', 'Heather Marie Robison', 'Heather Robison']",53,,Medicine
144524935,J. Villafañe,"['J H Villafane', 'Jorge H. Villafañe', 'Jorge Villafane', 'J H Villafañe', 'J. H. Villafañe', 'Jorge H Villafañe', 'Jorge Villafañe', 'Jorge Hugo Villafañe', 'J. H. Villafane', 'Jorge H Villafane', 'Jorge Hugo Villafane']",3055,,Psychology
12834267,Francesco Murgante,,2,,Medicine
2540799,S. Young,"['S. Young', 'Sarah K Young', 'Sarah Young', 'Sarah K. Young']",30386,,None
35064915,C. Canavan,"['C R Canavan', 'Chelsey R. Canavan', 'Chelsey Canavan', 'C. R. Canavan', 'Chelsey R Canavan']",248,,Psychology
2149222332,Hung Hoang Viet Nguyen,['Hung H.v. Nguyen'],19,,Sociology
2114110908,Tao Zhou,,1570,,Psychology
2387962,C. Pica,"['C. Pica', 'Claudio Pica']",2273,,Sociology
2122827165,Shengnan Hu,['Sheng-shou Hu'],0,,Medicine
4362983,A. Yüksel,"['A Yüksel', 'A. Yüksel', 'Adnan Yüksel']",111,,Psychology
6247764,L. Duijts,"['L Duijts', 'L. Duijts', 'Liesbeth Duijts']",10748,,Psychology
5937127,T. Bedding,"['T R Bedding', 'Tim. Bedding', 'T. R. Bedding', 'Timothy R. Bedding', 'Timothy Bedding', 'Timothy R Bedding', 'T. Bedding', 'T.r. Bedding', 'Tim Bedding', 'Tim R. Bedding']",18686,,Political Science
7938783,Juan D. Guevara Pinto,"['Juan D Guevara Pinto', 'Juan Guevara Pinto']",99,,Psychology
118995066,S. Dyrda,"['S. Dyrda', 'Sebastian Dyrda']",116,,None
47473317,R. V. D. Berg,"['R. P. Van Den Berg', 'R. Van Den Berg', 'Roy Van Den Berg']",288,,Political Science
40048463,K. Knight,"['K. Knight', 'Kim Knight', 'Kim Brillante Knight']",8,,Political Science
66957354,Taylor Denby,,82,,Computer Science
121057904,H. Kelly,"['Heather M. Kelly', 'H. Kelly', 'H Kelly', 'H. M. Kelly', 'Heather Kelly']",5574,,Physics
2295394,D. Amodio,"['D. Amodio', 'David Amodio', 'David M. Amodio', 'D Amodio', 'Davide Amodio', 'D M Amodio', 'D. M. Amodio', 'David M Amodio']",11543,,Sociology
153813677,P. Kramer,"['P.j. Kramer', 'Peggy Kramer']",1,,None
1778398,Lada A. Adamic,"['Lada A Adamic', 'Lada Adamic']",26429,,Sociology
2459027,M. Kretzschmar,"['M Kretzschmar', 'Mirjam Ee Kretzschmar', 'M E E Kretzschmar', 'Mirjam E E Kretzschmar', 'M. E. E. Kretzschmar', 'M E Kretzschmar', 'M. E. Kretzschmar', 'Mirjam E. Kretzschmar', 'M.e.e. Kretzschmar', 'Mirjam E. E. Kretzschmar', 'Mirjam E.e. Kretzschmar', 'Mirjam Kretzschmar', 'Mirjam E Kretzschmar', 'M. Kretzschmar']",14365,,Sociology
2071847281,Samuel Hyde,,52,,Medicine
144927959,N. Yeung,"['N. Yeung', 'Nick Yeung']",13364,,Sociology
79215748,Thibault Févry,"[""Thibault F'evry"", 'Thibault Fevry']",1426,,Medicine
2179539880,K. Gurlich,,1,,Medicine
4061685,C. Leung,"['C. Leung', 'Cynthia G Leung', 'Cynthia Leung', 'Cynthia G. Leung']",52,,None
2165227550,Gabriel Altay,,60,,None
3232220,P. Azzopardi,"['Peter S. Azzopardi', 'Peter Azzopardi', 'P. S. Azzopardi', 'Peter S Azzopardi', 'P Azzopardi']",42277,,Psychology
2191075777,Emiliano Penaloza,,0,,Computer Science
3437722,F. Schätter,"['F Schätter', 'Frank Schätter']",83,,None
4784184,Brenton M. Wiernik,"['Brenton M Wiernik', 'Brenton Wiernik']",1406,,Sociology
52220646,L. Lumsden,"['L Lumsden', 'L. Lumsden', 'Lynne Lumsden']",636,,None
77629714,P. Bozzetto,,0,,Physics
2080835258,C. Charalambous,"['C Charalambous', 'C. Charalambous', 'Chris Charalambous', 'Christakis Charalambous']",1214,,None
122131804,Shengda Huang,,23,,Psychology
3425383,C. Pfendner,"['C. G. Pfendner', 'C Pfendner', 'Carl Gilbert Pfendner', 'Carl Pfendner', 'C. Pfendner', 'Carl G Pfendner']",11902,,Physics
2103784346,Ricardo-Andrés,,1,,None
2101021,M. Lister,"['Matthew L. Lister', 'Matthew\xa0l. Lister', 'Matt Lister', 'Matthew Leigh Lister', 'M\xa0l Lister', 'M. L. Lister', 'M L Lister', 'M.l. Lister', 'Matt L. Lister', 'Matthew Lister', 'M. Lister']",8491,,Physics
50440993,V. Zadorozhny,"['V. V. Zadorozhny', 'V. Zadorozhny', 'Vladimir Zadorozhny']",4,,Psychology
6254704,J. Lennerz,"['Jochen K. M. Lennerz', 'Jochen K Lennerz', 'J.k. Lennerz', 'Jochen Lennerz', 'J. Lennerz', 'Jochen K M Lennerz', 'Jochen Klaus Maria Lennerz', 'Jochen K.m. Lennerz', 'J. K. Lennerz', 'Jochen K. Lennerz', 'J Lennerz', 'J K Lennerz', 'J.k.m. Lennerz']",13288,,Psychology
3110541,V. Lemmon,"['Vance P Lemmon', 'V P Lemmon', 'Vance Lemmon', 'Van Lemmon', 'V.p. Lemmon', 'Vance P. Lemmon', 'V Lemmon', 'V. P. Lemmon']",13288,,Sociology
48367535,N. Aslam,"['N Aslam', 'N. Aslam', 'Nabeela Aslam', 'Nabeel Aslam']",1333,,Psychology
13840068,K. Nelson,"['K. Nelson', 'Kristin N. Nelson', 'K N Nelson', 'Kristin N Nelson', 'Kristin Nelson']",661,,None
2056180165,Mirella M. Moro,"['Mirella M. Moro', 'Mirella Moro', 'Mirella Moura Moro']",109,,Sociology
118782527,L. Maloney,"['L Maloney', 'Larry Maloney', 'Larry D. Maloney']",167,,Political Science
143623207,Tiago Santos,['Tiago Santos'],106,,None
74690250,A. Abramowitz,"['A I Abramowitz', 'A. Abramowitz', 'Alan Abramowitz', 'Allen I Abramowitz', 'Alan I. Abramowitz']",7492,,Sociology
1470677658,Nikolay Khlebnikov,,26,,Sociology
2983238,Paola Cattabriga,,29,,Philosophy
8681044,T. Alanzi,"['Turki Mashhoor Alanzi', 'Turki M Alanzi', 'Turki M. Alanzi', 'T. M. Alanzi', 'Turki Alanzi']",7696,,Psychology
2103184190,René P tzner,,0,,None
1400903909,S. Jenni-Eiermann,"['S. Jenni-eiermann', 'Susanne Jenni-eiermann', 'Susanne Jenni‐eiermann', 'Susi Jenni-eiermann', 'S Jenni-eiermann', 'S. Jenni‐eiermann']",4855,,Psychology
2059514644,Ross Macmillan,"['Ross H Macmillan', 'Ross H. Macmillan']",11,,Psychology
49117351,G. Sanna,"['G. M. Sanna', 'G. Sanna', 'Giovanna Sanna', 'Giovanna Maria Sanna']",12,,Psychology
2055587256,János Kiss,"['Janos Kiss', 'János Tibor Kiss']",4,,None
144122372,Bo Yuan,['Bo-yi Yuan'],384,,Medicine
1776388,T. Pering,"['T. Pering', 'Trevor San Francisco Pering', 'Trevor. Pering', 'Trevor Pering']",2077,,None
121553658,Jinchuan Xing,,16758,,None
2583473,M. Choudhury,"['M. Choudhury', 'M. D. Choudhury', 'M. De Choudhury', 'Munmun De Choudhury']",10635,,Sociology
2069650246,C. Durante,"['C. Durante', 'Caterina Durante']",0,,None
2325126,Yazan N. Billeh,"['Yazan Billeh', 'Yazan N Billeh']",1216,,Psychology
2978526,A. Viñolas,"['A. Viñolas', 'Arol Viñolas']",0,,None
34795353,E. Kozlov,"['Eduard Kozlov', 'È. V. Kozlov', 'Eduard V Kozlov', 'É. V. Kozlov', 'E.v. Kozlov', 'E V Kozlov', 'E. V. Kozlov', 'Ed. V. Kozlov', 'E. V Kozlov', 'E Kozlov']",1132,,Physics
47139824,A. Fitzgibbon,"['Andrew William Fitzgibbon', 'A. Fitzgibbon', 'A Fitzgibbon', 'Andrew W Fitzgibbon', 'A W Fitzgibbon', 'Andrew Fitzgibbon', 'Andrew W. Fitzgibbon', 'A. W. Fitzgibbon']",34904,,Psychology
11658806,Hiromichi Okura,,153,,None
1688135,S. Attfield,"['S. Attfield', 'S. J. Attfield', 'Simon Attfield']",1206,,Sociology
2151223579,Alelie B Diato,"['Alelie B. Diato', 'Alelie Diato']",138,,Political Science
3507334,Colin Simpson,"['C. R. Simpson', 'C R. Simpson', 'C Simpson', 'Colin R. Simpson', 'Colin R Simpson', 'Colin Richard Simpson', 'C R Simpson']",6056,,Psychology
5319925,Y. Wu,"['Y H A Wu', 'Y H Wu', 'Y Wu', 'Y. H. Wu']",131,,Psychology
145797336,Iain Murray,,8476,,Physics
2125543425,Ozlem Ozmen Garibay,,1,,Computer Science
38010039,S. Carl,"['S. H. Carl', 'Sarah Carl', 'Sarah H Carl', 'Sarah H. Carl']",889,,None
2346641,Jason D. Hartline,['Jason Hartline'],5862,,None
144673977,Linda Andersson,,220,,None
4568679,M. Roșca,"['Monica Roşca', 'M Rosca', 'Monica Rosca', 'M. Rosca', 'Monica Rosça', 'Monica Roșca', 'M Roşca', 'M S Rosca']",2724,,None
144740354,Asumpció Vila,['Asumpcio Vila'],41,,None
1929390,Paul Rayson,"['P. Rayson', 'P. T. Rayson']",7308,,Sociology
2098582893,M. Henket,"['Monique A. Henket', 'Monique Henket', 'M Henket', 'M. Henket', 'Monique A Henket']",1550,,None
